Date,Label,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35,top36,top37,top38,top39,top40,top41,top42,top43,top44,top45,top46,top47,top48,top49,top50,top51,top52,top53,top54,top55,top56
2020-11-10,0,amazon charged with antitrust violations by european regulators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,1,how fake reviews hurt us and amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,1,can shopify compete with amazon without becoming amazon?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,1,what does amazon know about your thanksgiving groceries?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,0,amazon wants to get even closer. skintight.,pushed by pandemic amazon goes on a hiring spree without equal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,1,the best movies and tv shows coming to amazon hbo max hulu and more in december,amazon and apple are powering a shift away from intel’s chips,amazon says 2020 holiday shopping season is its biggest yet     - cnet,cramer charts out facebook apple amazon and netflix year-end runs,amazon announces dallas expansion bringing key data center functions to the area,amazon to roll out tools to monitor factory workers and machines,best buy&quot;s 2 key advantages in fighting amazon,sony to restock ps5 soon: check on inventory at gamestop best buy walmart amazon and target     - cnet,salesforce&quot;s $27.7b slack deal combines two amazon allies creates big new rival for microsoft,facebook amazon apple netflix and google: which is the best company to work for?,the 5 best amazon deals you can get this tuesday,blackberry teams up with amazon web services to manage vehicle sensor data,amazon web services blackberry partner on vehicle data,amazon is laying the groundwork for its own quantum computer,amazon hiring for quantum computer hardware efforts,amazon is bringing new holiday vans to chicago. spot one and you could win $250,amazon and apple are powering a shift away from intel&quot;s chips,"need to lease 100 mac minis for an hour? amazon says ""ok here you go""",amazon&quot;s andy jassy talks up aws outposts wavelength as the right edge for hybrid cloud,blackberry and amazon web services partner on ivy tech for your car     - roadshow,amazon opens macos development for first time on aws,amazon extends cloud cover,amazon&quot;s holiday sales jump 60%,amazon music unlimited now lets you stream music videos,aws announces the next version of amazon aurora serverless a new capability that makes it easier to migrate from sql server to amazon aurora and an open source project to help more organizations leave sql server for postgresql,aws announces amazon devops guru,aws announces five new capabilities for amazon connect helping customer service representatives offer more personalized efficient and effective experiences for customersall powered by awss industry-leading machine learning technology,aws launches amazon connect real-time analytics customer profiles machine learning tools,the best books of 2020 according to amazon&quot;s editors,the best cyber monday deals still available on tuesday: amazon walmart best buy target and more,amazon launches trainium custom ai chip in latest in-house silicon move,blackberry spikes record 65% after finalizing deal with amazon for automotive data software,2 reasons amazon will keep taking ad sales from google,mid-day market update: crude oil down over 1%; blackberry shares jump on amazon partnership,amazon&quot;s cloud unit taps own chips for new supercomputing offering,amazon driver hears screams rescues man from burning home,blackberry news: 5 things for bb stock investors to know about the amazon deal,amazon has canceled its gaithersburg warehouse plans. here&quot;s what&quot;s next for the site.,best amazon cyber monday deals still available: $18 fire tv stick lite $29 roku streaming stick plus $100 amazfit watch more     - cnet,: blackberry&quot;s stock rockets toward best day in 17 years after development deal with amazon&quot;s aws,blackberry&quot;s stock rockets toward best day in 17 years after development deal with amazon&quot;s aws,amazon sidewalk is automatically switching on whether you want it or not     - cnet,blackberry&quot;s amazon partnership could be huge,walmart beat amazon on black friday by one small but important metric,: cyber monday rings up record $10.8 billion in sales with amazon touting &quot;biggest holiday shopping season so far&quot;,amazon and apple shift from intel&quot;s chips driving industry change,aws announces multiple new compute innovations including five new instance types for amazon ec2 two new aws outposts skus and three new aws local zones locations across the us,amazon.com (amzn) stock could continue to rise in 2021. here&quot;s why.,amazon just made a record start to the holiday shopping season as retail goes huge online,cyber monday 2020 amazon echo deals still available: save on echo dot fire tv stick and more     - cnet,blackberry&quot;s stock surges on amazon partnership: what investors should know,amazon (amzn) aws picked by itau unibanco cloud service in focus,boom supersonic start-up goes &quot;all-in&quot; on using amazon&quot;s aws for aircraft design and development,,,
2020-12-02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,1,the best movies and tv shows new to netflix amazon and stan in australia in december,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,0,amazon halo review: the fitness gadget we don’t deserve or need,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,1,amazon workers near vote on joining union at alabama warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,0,the 5 best amazon deals you can get this wednesday,amazon's massive plans among area's biggest cre deals of the year,google wins design patents for an amazon halo-styled fitness band and a future pixel phone without a visible front camera hole,amazon (amzn) stock sinks as market gains: what you should know,19 of the best movies to watch on amazon prime video     - cnet,19 best tv shows to watch on amazon prime video     - cnet,dozens sue amazon&quot;s ring after camera hack leads to threats and racial slurs,where to buy the ps5: inventory updates for best buy walmart gamestop amazon target and more     - cnet,behind the deal: amazon sa expansion several months in the making,why amazon can&quot;t beat shopify,goldman affiliate unloads amazon-leased building after 23 months&quot; ownership,how amazon competes with google (amzn goog),amazon (amzn) carencro fulfillment center to add above 500 jobs,why amazon&quot;s stock is so expensive,amazon&quot;s smart glasses that can beam alexa straight to your ears feel like the future but with some major downsides,amazon - how i handle this company as a dgr investor,how has amazon stock done since the beginning of 2020?,hc said amazon&quot;s attempt to control future violates fdi rules: indian firm,year in review: amazon&quot;s new richmond facility was a deal of the week in june,amazon&quot;s fourth-gen echo looks-and sounds-even better,this canadian stock is the next amazon,formula one likely to pitstop at amazon for streaming grand pix races,best smart speakers for 2021: amazon echo google nest mini and apple homepod compared     - cnet,here&quot;s how much you&quot;d have had to invest in amazon 10 years ago to be a millionaire today,all you may want for the new year is an amazon stock split,amazon to face u.s. union push in year ahead,amazon to face us union push in year ahead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,0,ps5 restock updates: when inventory will drop at best buy walmart gamestop amazon target and more     - cnet,the 5 best amazon deals you can get this thursday,wal-mart teams up with fedex to challenge amazon,dozens sue amazon's ring after camera hack leads to threats and racial slurs,amazon seller services revenue up 42%; losses rise to rs 5849 crore,amazon echo frames review: listen to these specs,amazon (amzn) to add over 1500 jobs expand in san antonio,a chart shows how amazon ceo jeff bezos's net worth exploded by $72 billion in 2020 amid the coronavirus pandemic,amazon's e-commerce marketplace fy20 revenue jumps 42% while losses go up marginally; expenses widen 25%,alarm bells ring for amazon as this rival upstart hits an important milestone,amazon.com's debt overview,more than 400 amazon workers have been infected with covid-19 at canadian facilities where working conditions are described as 'hell',amazon launches service that creates made-to-measure t-shirts,amazon to face us union push in year ahead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,1,tesla leaks: apple and amazon music support will come soon-elon musk says entertainment crucial for fsd!,faa issues safety rules that could smooth the way for amazon drone deliveries,best smart plugs for 2021: solutions for google assistant amazon alexa and siri homes     - cnet,the 5 best amazon deals you can get this monday,fedex completes purchase of amazon shipping rival shoprunner,2020 retail awards - peloton won the race amazon got fresh & facebook became a mall,luxury e-commerce portal mytheresa files for $150m ipo to take on amazon luxury stores,where to buy the ps5: restock updates at best buy walmart gamestop amazon target more     - cnet,tesla working to add apple amazon music to in-car system - electrek,ups amazon package-delivery drones are a step closer to reality with new us rules     - cnet,disney amazon lead streaming stocks after viewers flock to 'wonder woman',amazon sold 1.5 billion products during holiday period; third-party sales up 50% globally,amazon's transparency program: keep counterfeiters at bay,amazon to soon launch marathi language support; work on feature starts,a last-mile 'e-commerce delivery station' is coming northeast d.c. all signs point to amazon.,familymart to increase stores with amazon lockers sevenfold: president,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,1,life without amazon (well almost),amazon (amzn) gains as market dips: what you should know,4 top stock trades for wednesday: amzn nflx intc sq,amazon (amzn) reports record-breaking holiday season,amazon advertising division soars as merchants spend for visibility,spiros segalas comments on amazon,amazon cut-price booze boom is a headache for grocers,the 5 best amazon deals you can get this tuesday,ps5 restock updates: when you can buy the console at best buy walmart gamestop amazon target more     - cnet,amazon's california grocery store off to strong start: retail data firm,amazon makes bank from marketplace seller ads,amazon sees record-breaking 2020 holiday season,ups amazon delivery drones a step closer to reality with new us rules     - cnet,stick with winners apple amazon microsoft as they drive the market to records two traders say,amazon's ad-driven other unit growing faster than retail cloud,wealth advisory solutions llc sells 601 shares of amazon.com inc. (nasdaq:amzn),amazon---s advertising business booms in pandemic,tech moves: crowd cow adds ex-amazon leaders; former expedia cto joins snap! raise,roce insights for amazon.com,amazon plans another 1m-square-foot distribution center in san marcos,is now the time to buy nio zoom amazon or doordash stock?,future amazon continue fight; write to sebi over future-reliance deal,from major amazon deals to small-business struggles here are some of tampa bay's biggest business stories in 2020,amazon signals shift in 2021 focus following pandemic pivot,amazon invests rs 11400 crore in india in fy20,life without amazon (well almost),amazon.com inc. (nasdaq:amzn) expected to post quarterly sales of $120.18 billion,apple hits record after december surge sends it past amazon,why amazon apple peloton and zoom won 2020 while others like quibi lost big,amazon is grabbing google's online advertising share: ft,amazon's advertising business booms in pandemic,faa's drone regulation would soon ask to broadcast location and remote id-prep for amazon's drone delivery?,ps5 restock times and dates: here's when amazon best buy target walmart and more will likely restock!,amazon asks sebi to wait for siac order,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,0,amazon buys wondery as podcasting race continues,amazon heats up podcasting war with wondery acquisition: what you need to know,amazon partner abx air reaches labor peace with pilots,amazon completes purchase of podcast maker wondery,will amazon stock reach $4000 by 2022?,amazon will acquire wondery the startup behind popular podcasts like 'dr. death' and 'dirty john' in a deal reportedly worth $300 million (amzn),amazon to acquire wondery in podcast push,amazon dives into podcast acquisition flurry picking up wondery,amazon buys wondery injecting amazon music into a hot bidding zone for podcasts,amazon confirms acquisition of wondery a rising power in podcasting,podcast wars: amazon to acquire wondery escalating competition with spotify,amazon acquires podcast network wondery,amazon to buy podcast maker wondery,3 catalysts for amazon in 2021,alibaba stock is a bargain at one-third the pe ratio of amazon stock,amazon eyes launching its computer science education program in india,amazon to buy hit podcast producer wondery,the 5 best amazon deals you can get this wednesday,will amazon stock reach $4000 by 2022?,small businesses' holiday success on amazon comes at a cost,where to buy the ps5: restock updates for best buy walmart gamestop amazon target more     - cnet,amazon prime members have access to tons of cheap online classes on prime video. courses are taught by experts across endless topics from history to singing and cost as little as $2.,i tested furniture from amazon's private-label brands - and the quality is surprisingly comparable to my higher-end furniture,amazon music to acquire  podcast producer wondery,amazon agrees to buy podcast startup wondery,vp and head scientist of alexa at amazon: 'the turing test is obsolete. it's time to build a new barometer for ai',amazon will acquire wondery the startup behind popular podcasts like 'dr. death' and 'dirty john' in a deal reportedly worth $300 million,: amazon dives into podcast acquisition flurry picking up wondery,amazon buys wondery injecting amazon music into a hot bidding zone for podcasts     - cnet,podcast wars: amazon to acquire wondery escalating competition with spotify,amazon still hasn't fixed its problem with bait-and-switch reviews,amazon buys wondery setting itself up to compete against spotify for podcast domination,amazon confirms buying podcast producer wondery for undisclosed terms,coping: flying cloud fulfillment wants small businesses to know amazon isn't your only option,the zacks analyst blog highlights: amazon apple walmart and teladoc,you got an amazon echo for the holidays - here are the first things you should do,req: amazon's quest to build 'their own ups',kvic enters amazon-flipkart-bigbasket turf; to fully roll out e-commerce portal around new year's day,3 reasons why amazon stock will have a strong 2021,orlando startup solodev partners with amazon to test its tech. here's how.,3 reasons why amazon (nasdaq:amzn) stock will have a strong 2021,data is new weapon in battle to protect amazon rainforest,apple's surge past amazon fizzled out as soon as bloomberg reported it,the best kids' tablets for 2021: apple ipad amazon fire and more compared     - cnet,,,,,,,,,,,,
2020-12-31,0,is jumia the amazon of africa or the overstock?,amazon's biggest threat in 2021: ‘some kind of regulatory framework',what to do if amazon nvidia or netflix split their stocks in 2021,amazon buys podcast producer wondery,amazon agrees to buy podcast startup wondery,amazon air buys 7 retired delta boeing 767s in fresh boost for fleet,the 5 best amazon deals you can get this thursday,this small business offers compostable packaging on amazon,"amazon unveils plan to ""take over the world and all small businesses"" - cites that it is ""definitely not a monopoly"" in its press release",today's best online deals: amazon music unlimited and echo dot nintendo switch controller perfect fitness pull-up bar and more,amazon still can't crush these 3 resilient companies,what to do if amazon nvidia or netflix split their stocks in 2021,amazon announces deal to buy podcasting company wondery,amazon gets into the podcast business,amazon peps up music-streaming game against spotify apple &amp; others,apple alphabet exxon amazon - thursday's premarket movers,here's what's new on amazon prime in january 2021,apple loses bid for the largest independent podcast publisher 'wondery' to amazon music,amazon flipkart are violating investment rules: govt tells ed rbi,amazon to acquire podcast maker wondery,is amazon finally warming up?,mirrored amazon (mamzn) market cap achieves $3.07 million,amazon heats up podcasting war with wondery acquisition: what you need to know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,0,amazon berkshire and jpmorgan will end joint health care venture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,aiming to keep small businesses alive a canadian website is proudly not amazon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,the best movies and tv shows new to netflix amazon and stan in australia in january,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,0,parler accuses amazon of breaking antitrust law in suspending hosting services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,1,amazon says it will remove qanon products from its store.,air cargo construction is booming thanks to amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,0,connecticut is investigating amazon’s practices in the e-books market.,consumer groups target amazon prime’s cancellation process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,1,a judge declines to force amazon to resume hosting parler.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,0,director of amazon india drama cuts scenes amid outcry from hindu nationalists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,0,amazon union drive takes hold in unlikely place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,0,amazon’s cynical anti-union attack on mail voting,former u.s. climate leaders press biden on amazon deforestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02,1,the best movies and tv shows new to netflix amazon and stan in australia in february,amazon agrees to $62 million settlement for withholding tips to delivery drivers.,jeff bezos to step down as amazon c.e.o.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,0,amazon without jeff bezos,how andy jassy amazon’s next c.e.o. was a ‘brain double’ for jeff bezos,amazon is using ai-equipped cameras in delivery vans and some drivers are concerned about privacy,forrester research's kodali on bezos stepping down as amazon ceo,here's what the street thinks of amazon's new boss,amazon slips a day after jeff bezos announces he will step down as ceo,4 top stock trades for thursday: amzn spot bmy abbv,premarket prep stock of the day: amazon,amazon could move into health care with andy jassy says kara swisher,'jassy's the captain now': here's what 4 wall street banks had to say about amazon's 4th-quarter earnings,with bezos out as amazon ceo is this the end of his ominous question-mark emails?,amazon will surge 21% as deliveries stay elevated in a post-pandemic world canaccord says,who is andy jassy the soon-to-be ceo of amazon?,jeff bezos steps away as the amazon effect intensifies,why wall street isn't worried about amazon's new ceo adam jassy,5 things to know about new amazon ceo andy jassy,bezos will be missed but jassy could shift amazon into hypergrowth,mark hulbert: the key lesson for amazon investors as andy jassy takes over from jeff bezos,expect a lot of the same from andy jassy as amazon ceo: maldrona's alberg,the ratings game: jeff bezos' successor as amazon ceo andy jassy gets the thumbs up from analysts,amazon (amzn) q4 earnings surpass estimates sales rise y/y,amazon's first electric delivery vans are now making deliveries — see how they were designed (amzn),don't expect andy jassy to be less aggressive than jeff bezos: fmr. amazon vp,'replacing the irreplaceable': amazon analysts react to bezos departure earnings beat,here's what could be next for amazon's jeff bezos after stepping down,here are the top candidates to replace andy jassy as head of amazon web services,here's what to expect from jeff bezos' departure as amazon ceo,jeff bezos to step down as amazon ceo after q4 sales top $100 billion for the 1st time,5 etfs to buy on amazon's blockbuster q4 earnings,parler's survival is uncertain after it was dropped by amazon apple and google,amazon names new ceo amid blowout q4 earnings report,amazon's next ceo will inherit a company riddled with challenges bezos leaves behind,jeff bezos to step down as amazon ceo andy jassy to take over amazon ceo role in q3,alphabet shares power s&p 500 nasdaq; amazon dips,amazon and google reaped big rewards from a rebound in q4 ad spend,jeff bezos built amazon into a monolith — but did it hurt american workers?,amazon investors take jeff bezos exit in stride,cramer on aws chief andy jassy succeeding bezos as amazon ceo,live | bezos amazon alphabet and chipotle: jim's cramer's stock market breakdown - february 3,,,,,,,,,,,,,,,,,
2021-02-04,1,here's the biggest challenge facing amazon's andy jassy — at least in the words of one partner,amazon stock proves it's still the e-commerce king after blowout q4,odds are this fund topped yours — without faang stocks like amazon apple and netflix,expect 'more of the same' from amazon's new ceo fund manager says,amazon: blowout earnings jeff bezos stepping down and a path to $7000 in 2025,sustainable investing: what new amazon ceo andy jassy needs to do to become a leader in sustainability like apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,1,amazon through the years,amazon sends a clear message–the future is in the cloud,why amazon insisted on an in-person union election during a raging pandemic,exclusive: amazon orders more than 1000 natgas engines for u.s. truck fleet,amazon partners with the u.s. government to stop the sale of counterfeit super bowl merchandise,national ipr center and amazon's ‘operation fulfilled action' target super bowl lv counterfeits,amazon loses appeal to delay warehouse worker union vote,as bezos steps back will amazon be a 'kinder gentler' behemoth?,amazon reportedly hopes to to double its delivery fleet this year by investing in smaller trucking companies that would exclusively serve the e-commerce giant (amzn),amazon stock will be fine without jeff bezos,amazon loses effort to halt alabama union drive voting begins next week,whole paycheck: walmart and amazon have a food fight,u.s. labor board denies amazon's request to halt alabama union election,better buy: amazon vs. dollar tree,amazon's third-party marketplace is its cash cow not aws,amazon remains 'king of e-commerce' but greater regulation could pose challenge down the line analy,jeff bezos is stepping back: where amazon stock goes from here,should amazon try to acquire alibaba jumia or ebay in 2021?,amazon's pharmacy business could be a game changer says tech expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,0,here's why amazon warehouse workers unionizing would be a 'big deal',amazon's secret of success: doing crazy things,amazon: bezos takes a new position,wprt stock: 14 things to know about westport fuel systems as amazon deal ignites shares,is this amazon's attempt at reputation laundering? 5 unanswered questions about jeff bezos' philanthropy,amazon to buy half of the energy produced by huge offshore wind farm in the netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,0,what exactly is amazon web services?,tensions high at amazon warehouse as milestone union vote gets underway,amazon through the years,where will amazon be in a year?,3 reasons why amazon is still a top stock,ups' no. 1 opportunity and challenge in 2021 (hint: it's not amazon),amazon spent $44 billion striving for 1-day shipping in 2020 and its logistics empire is nowhere near done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,0,the 5 toughest tasks for amazon's new ceo,amazon and dutch blitz file joint lawsuit against counterfeiters,amazon short interest rises to 6-month high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,0,shell (rds.a) signs amazon's single-largest renewable energy deal,why buy amazon stock and when to buy it,amazon seller blasts the company's forced arbitration policy in congressional hearing on antitrust,buy amazon's landlord: stag industrial,amazon and ferragamo sue third-party sellers for allegedly peddling counterfeit luxury goods,better buy: walt disney vs. amazon,amazon and salvatore ferragamo file two joint lawsuits against counterfeiters,amazon working on project to let customers enjoy services using 'digital currency',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,1,amazon sues new york attorney general to block covid-19 charges,amazon sues new york ag over covid regulations,amazon sues n.y. attorney general to block covid-19 charges,amazon sues new york ag criticizing ‘exorbitant demands' and defending its covid-19 response,amazon shows a strong competitive advantage,amazon's free cash flow will spike amzn stock higher this year,amazon sues new york attorney general to block regulation on its pandemic response,amazon sues new york attorney general to preempt state's potential legal action,amazon sues new york attorney general to preempt a state covid lawsuit,amazon's stock fell last week what does the future hold?,amazon faces biggest union push in its history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,1,new york attorney general sues amazon over covid-19 shortfalls,new york sues amazon saying it inadequately protected workers from covid-19,ny attorney general sues amazon over alleged covid-19 workplace safety failures,amazon acquires shopify competitor selz,coupang: the company that beat amazon in south korea is a lucrative investment,google vs. amazon stock: which is the better buy,amazon acquires selz a shopify competitor that helps small businesses build online stores,how amazon is becoming a digital ad titan,what amazon was in 2005 shipt and instacart may be in 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,1,new york sues amazon saying it inadequately protected workers from covid-19,amazon air on pace to double in size by june,stocks rebound from lows in mixed market; wells fargo cleveland cliffs and amazon in focus,ny attorney general sues amazon over unsafe working conditions and retaliation amid coronavirus,amazon air will have a 'growth spurt' this spring and could eventually resemble an airline study says,indian retailer group calls for ban on amazon in country after reuters report,indian trader group calls for ban on amazon following explosive report,new york sues amazon over covid-19 safety citing 'flagrant disregard' in warehouses,daimler subsidiary torc zeroes on amazon cloud for self-driving trucks,exclusive: amazon deployed secret strategy to dodge india's regulators documents show,special report: amazon documents reveal company's secret strategy to dodge india's regulators,7 reasons i'm investing $1 million into amazon,daimler's torc robotics picks amazon as cloud provider for self-driving trucks,ibm is one of 20 companies joining the climate pledge a commitment to go green started by amazon and jeff bezos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,1,don’t look away from amazon workers’ latest union drive,amazon’s great labor awakening,the united states of amazon,amzn trades cheap shop falls after earnings: which is a better buy?,amazon facebook google-backed groups sue maryland over new online ad tax - washington post,amazon stock has upside in a post-pandemic world,amazon buying amc isn't as crazy as you think,no amazon isn't buying amc entertainment,davis selected advisers cuts facebook alphabet amazon,amazon air cargo contractor expects more growth after posting banner year during pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,0,amazon vs. etsy — which stock is the better buy?,why is amazon's stock so expensive?,better buy: amazon vs. home depot,this partnership with amazon will be massive for blackberry stock,amazon is winning in india despite challenges,what's up with apple: advertisers organize amazon drops price on mini apple pay,amazon prime debuts a music film streaming channel — the coda collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,0,a city with amazon at the center,amazon’s great labor awakening,better buy: activision blizzard vs. amazon,buy ‘the amazon of real estate' today before it goes parabolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
